x,y,z,yaw,pitch,roll,img
49.0,19.0,21.0,49.068405,-40.687622,-35.82002,image02567
57.0,32.0,27.0,72.77796,-1.1074492,-15.889202,image02579
33.0,27.0,35.0,1.5576422,-15.367323,8.965039,image02581
27.0,26.0,34.0,-17.2955,-19.109184,3.2451694,image02592
23.0,28.0,38.0,-28.764347,-12.884323,15.932115,image02595
43.0,33.0,35.0,30.323414,1.6087089,8.860016,image02597
6.0,38.0,21.0,-80.11457,16.40346,-33.115185,image02598
15.0,23.0,40.0,-51.066284,-29.3989,23.190609,image02602
14.0,15.0,63.0,-56.787956,-52.14085,92.30518,image02603
9.0,43.0,21.0,-69.04388,30.531267,-33.603294,image02604
39.0,31.0,28.0,19.17724,-4.0821285,-12.472022,image02605
59.0,31.0,32.0,78.883,-5.259698,-0.56320304,image02606
55.0,34.0,34.0,68.44147,3.2539546,4.494877,image02608
10.0,29.0,37.0,-66.74129,-10.088645,12.337934,image02612
32.0,36.0,30.0,-2.270092,10.789699,-8.527955,image02614
53.0,28.0,29.0,61.267254,-14.4831705,-11.1260605,image02615
45.0,28.0,28.0,37.968273,-13.465559,-13.106613,image02616
9.0,30.0,32.0,-70.66242,-7.0511866,-1.6679186,image02617
13.0,39.0,29.0,-58.05351,18.105526,-9.034898,image02618
26.0,32.0,30.0,-20.98431,-0.9301444,-6.7100306,image02621
27.0,27.0,32.0,-17.924267,-17.615063,-2.700882,image02622
44.0,35.0,34.0,33.541126,7.9475904,3.4325027,image02625
10.0,48.0,18.0,-67.33708,47.675777,-44.60425,image02629
26.0,29.0,35.0,-18.52266,-9.789501,6.7191577,image02630
12.0,26.0,40.0,-60.620758,-20.943645,22.4409,image02631
12.0,42.0,32.0,-61.30159,29.92548,-2.290622,image02632
51.0,35.0,33.0,56.15804,6.488934,1.495959,image02633
23.0,24.0,35.0,-29.616219,-25.680716,6.902002,image02635
31.0,25.0,33.0,-3.4002705,-21.80914,1.8397787,image02636
31.0,29.0,22.0,-5.8621454,-10.662539,-30.750727,image02637
42.0,32.0,32.0,29.402397,-2.600893,-1.1557938,image02639
34.0,36.0,30.0,4.421304,11.567926,-6.7720633,image02643
10.0,16.0,53.0,-68.33093,-48.968353,62.864822,image02645
19.0,31.0,36.0,-39.83579,-3.6164324,9.649836,image02646
51.0,27.0,28.0,55.40455,-16.660196,-14.553009,image02647
8.0,31.0,36.0,-73.34747,-5.710755,11.842574,image02648
56.0,39.0,37.0,71.435234,18.03257,13.120553,image02650
33.0,31.0,33.0,2.0374868,-4.3008394,0.21085052,image02653
15.0,38.0,31.0,-51.408096,16.59383,-5.480422,image02659
54.0,21.0,22.0,65.46433,-35.42536,-32.105675,image02660
36.0,29.0,29.0,9.131468,-11.527701,-9.232162,image02663
33.0,31.0,28.0,2.1971166,-5.0590367,-13.547065,image02664
58.0,23.0,23.0,75.26426,-29.447073,-29.009575,image02666
32.0,33.0,32.0,-0.051274866,0.88755876,-2.7541273,image02673
16.0,32.0,32.0,-49.579422,-2.554897,-1.1211687,image02674
61.0,56.0,59.0,85.316986,71.17491,79.564644,image02677
55.0,32.0,33.0,68.615486,-2.6033823,1.8044538,image02679
47.0,39.0,38.0,43.77155,20.870047,15.205266,image02683
39.0,28.0,17.0,18.416782,-12.181678,-46.02749,image02686
33.0,31.0,33.0,1.5991,-5.582673,2.374214,image02688
26.0,37.0,25.0,-18.51372,14.387366,-21.419004,image02689
45.0,36.0,30.0,36.495308,9.8406925,-7.029857,image02690
41.0,34.0,34.0,26.747437,4.9428434,3.920585,image02691
28.0,27.0,33.0,-13.612622,-15.379264,1.3583883,image02695
36.0,27.0,30.0,11.165859,-16.24406,-6.5649943,image02696
56.0,48.0,51.0,69.43988,47.794838,56.589115,image02698
37.0,34.0,36.0,13.756303,3.631568,9.641857,image02704
41.0,26.0,30.0,24.642197,-18.25647,-8.459285,image02705
56.0,27.0,28.0,70.56097,-17.0067,-12.77372,image02709
37.0,30.0,40.0,12.635197,-7.1090612,22.502771,image02711
53.0,35.0,45.0,61.41323,8.711771,38.665886,image02712
56.0,29.0,30.0,71.65631,-9.566094,-8.132752,image02713
23.0,32.0,31.0,-27.42696,-1.6681898,-4.3374777,image02720
8.0,42.0,15.0,-72.45865,29.799097,-53.762253,image02721
13.0,31.0,36.0,-57.914627,-5.6447325,11.876379,image02724
22.0,32.0,33.0,-30.97678,-2.7978146,2.0751758,image02726
57.0,24.0,25.0,72.98461,-25.630966,-22.518028,image02727
50.0,34.0,32.0,53.83049,5.106901,-2.1040583,image02728
30.0,30.0,28.0,-6.3666496,-8.907366,-12.903564,image02732
50.0,33.0,34.0,52.397846,2.2461052,5.7951384,image02735
41.0,25.0,32.0,26.204138,-23.880852,-1.5802251,image02738
39.0,34.0,29.0,18.577047,4.939815,-10.711422,image02739
27.0,29.0,45.0,-16.963057,-9.515344,38.743584,image02740
30.0,26.0,36.0,-8.784931,-18.93768,9.917917,image02744
5.0,38.0,23.0,-83.013954,17.785822,-28.262835,image02745
57.0,32.0,30.0,72.78869,-0.03563139,-8.349407,image02746
34.0,35.0,31.0,4.915885,8.305254,-5.1537204,image02747
22.0,30.0,33.0,-30.554472,-6.797552,2.5273154,image02748
33.0,30.0,32.0,0.7607374,-6.3708515,-1.4968573,image02749
46.0,28.0,35.0,41.15222,-13.775428,8.947466,image02750
25.0,31.0,32.0,-21.143312,-5.8980618,-2.6711862,image02752
56.0,46.0,49.0,71.34211,41.315826,48.14561,image02753
55.0,40.0,40.0,67.16216,21.419003,23.834099,image02758
33.0,27.0,30.0,0.94433963,-16.270758,-6.0691,image02759
49.0,37.0,31.0,48.252903,13.69555,-4.030033,image02760
24.0,36.0,16.0,-25.106024,10.686651,-50.150963,image02763
32.0,35.0,21.0,-1.8245007,7.048896,-35.719612,image02764
35.0,27.0,39.0,7.9527864,-15.392257,19.285128,image02765
51.0,29.0,34.0,55.628918,-9.392426,5.894836,image02768
48.0,21.0,23.0,46.007423,-35.550888,-28.200178,image02769
57.0,31.0,30.0,72.17842,-4.943996,-6.229931,image02771
19.0,61.0,2.0,-39.425262,84.46268,-90.15749,image02773
23.0,22.0,37.0,-27.432758,-30.822622,14.608074,image02775
26.0,30.0,18.0,-19.498758,-8.286678,-42.108265,image02781
45.0,33.0,32.0,37.657948,1.8679223,-0.11298707,image02782
46.0,22.0,29.0,39.316513,-31.341497,-9.549064,image02788
31.0,30.0,33.0,-4.166533,-8.186052,0.02471745,image02789
32.0,30.0,33.0,-2.155431,-6.7788944,0.51276547,image02790
33.0,30.0,32.0,1.9412992,-8.832858,-2.7216558,image02792
25.0,30.0,22.0,-21.678925,-7.7153835,-31.793161,image02795
29.0,26.0,38.0,-10.50337,-18.26306,16.833374,image02796
37.0,32.0,34.0,13.444651,-1.0607631,4.5275445,image02797
30.0,32.0,33.0,-8.041063,-0.9234322,0.73184836,image02798
33.0,28.0,32.0,0.8727383,-13.645523,-2.4889078,image02801
12.0,27.0,32.0,-61.0213,-17.42932,-1.6117654,image02803
7.0,28.0,37.0,-76.83462,-13.404565,13.103717,image02804
10.0,35.0,26.0,-66.09992,7.7621403,-19.516756,image02810
19.0,31.0,28.0,-41.43264,-5.8488913,-12.485398,image02811
14.0,31.0,32.0,-56.471172,-3.0914652,-1.6889678,image02812
19.0,32.0,33.0,-39.474827,-2.027058,2.561434,image02817
37.0,24.0,26.0,13.220806,-26.433193,-19.230505,image02818
33.0,26.0,29.0,2.0116973,-19.142166,-11.92081,image02819
30.0,29.0,28.0,-8.102679,-9.776988,-13.215638,image02820
33.0,32.0,30.0,1.9135559,-2.4818485,-7.540375,image02824
9.0,25.0,38.0,-69.58206,-22.848083,16.629698,image02825
35.0,30.0,32.0,7.6724854,-7.577136,-0.019810973,image02826
12.0,5.0,55.0,-61.478424,-82.23027,67.41894,image02829
35.0,38.0,32.0,8.762589,15.075342,-1.5332862,image02831
15.0,40.0,30.0,-51.79223,23.360073,-6.297122,image02832
30.0,25.0,32.0,-6.61826,-23.457493,-2.3301747,image02834
33.0,26.0,32.0,1.1936607,-19.830547,-2.4263823,image02836
31.0,30.0,32.0,-3.475384,-8.137448,-2.1917326,image02839
33.0,27.0,27.0,1.35124,-15.184689,-15.348709,image02840
41.0,31.0,29.0,24.042412,-3.4633298,-9.938451,image02841
36.0,39.0,48.0,9.500019,19.196383,46.876823,image02843
36.0,40.0,49.0,9.333216,23.622091,48.768543,image02845
30.0,28.0,36.0,-8.550272,-14.862299,10.93976,image02846
49.0,37.0,38.0,48.734505,13.154881,15.962015,image02847
31.0,29.0,32.0,-3.6614852,-10.583004,-0.5490531,image02849
34.0,32.0,29.0,3.0947602,-2.4906676,-11.582768,image02850
23.0,29.0,40.0,-29.218758,-9.156929,21.448975,image02851
35.0,35.0,27.0,6.273285,7.128991,-16.430769,image02854
39.0,32.0,35.0,19.287231,-2.0711079,8.284304,image02856
10.0,41.0,31.0,-68.53058,26.969631,-4.2679796,image02857
31.0,30.0,32.0,-5.792413,-7.2365656,-0.5013886,image02864
17.0,28.0,35.0,-47.54776,-13.365842,7.921883,image02866
26.0,34.0,33.0,-18.61801,4.58363,0.55974597,image02867
38.0,33.0,26.0,16.561598,1.5416094,-18.930048,image02869
34.0,25.0,33.0,4.7343593,-21.103424,0.26203835,image02870
31.0,29.0,30.0,-5.311411,-9.830399,-8.00063,image02871
23.0,33.0,40.0,-29.755182,1.6711698,23.33474,image02881
24.0,32.0,30.0,-25.339327,-2.696026,-6.905695,image02884
32.0,31.0,35.0,-0.09639282,-3.9497375,8.766463,image02886
9.0,35.0,26.0,-69.53198,8.285146,-20.92886,image02889
13.0,25.0,38.0,-59.62776,-21.626085,15.146681,image02891
31.0,29.0,30.0,-4.061072,-10.120935,-7.8600025,image02899
11.0,24.0,45.0,-65.197495,-25.05845,36.750908,image02902
51.0,36.0,37.0,56.301376,9.475626,14.039736,image02907
49.0,32.0,35.0,49.887466,-1.0481281,6.0205493,image02918
32.0,27.0,32.0,-1.794816,-15.121356,-1.9026021,image02924
32.0,33.0,33.0,-1.662611,2.335368,1.9861326,image02929
24.0,27.0,36.0,-25.877918,-16.961464,9.900025,image02931
28.0,39.0,14.0,-14.3121805,18.608288,-54.029083,image02936
53.0,23.0,19.0,60.76382,-29.019972,-41.670135,image02938
16.0,33.0,29.0,-49.75047,2.5005395,-11.555831,image02941
47.0,30.0,28.0,43.041378,-8.783491,-12.873517,image02947
37.0,34.0,34.0,12.904691,4.429097,5.3103523,image02950
32.0,30.0,32.0,-1.4196093,-8.275552,-1.857286,image02951
32.0,29.0,32.0,-2.2270687,-9.401818,-1.3544315,image02952
32.0,27.0,31.0,-0.7562101,-16.286203,-5.786821,image02953
37.0,34.0,34.0,12.973324,3.5399754,5.3433223,image02954
56.0,46.0,46.0,71.27011,40.62587,41.952877,image02957
55.0,6.0,-1.0,66.39609,-79.9044,-103.51095,image02958
6.0,53.0,9.0,-79.23786,61.998775,-69.95459,image02959
55.0,29.0,31.0,67.59807,-10.798535,-3.0713663,image02960
37.0,30.0,28.0,14.848686,-8.680531,-12.08482,image02969
31.0,26.0,32.0,-3.4350982,-19.680178,-0.67465687,image02971
58.0,30.0,28.0,75.59393,-7.7075534,-12.700777,image02972
32.0,30.0,31.0,-0.19134201,-8.941671,-4.217321,image02977
11.0,24.0,43.0,-63.567116,-24.643261,32.558407,image02980
31.0,31.0,32.0,-4.375066,-4.124017,-0.15841147,image02982
31.0,31.0,37.0,-3.1516266,-4.763993,12.810042,image02985
41.0,39.0,33.0,24.750292,19.050926,2.8111703,image02988
32.0,29.0,35.0,-0.059819285,-9.599576,7.678783,image02989
24.0,32.0,37.0,-25.158379,-2.7695875,14.307785,image02990
41.0,34.0,40.0,24.218042,3.3899705,21.301722,image02992
21.0,30.0,40.0,-33.730152,-6.7653627,23.915333,image02995
40.0,36.0,26.0,22.323902,11.129832,-20.323648,image02996
34.0,33.0,31.0,3.052574,0.9217752,-5.6889,image02998
41.0,35.0,43.0,24.136454,6.1933403,30.237705,image03002
36.0,34.0,33.0,9.007765,3.3801453,1.4680381,image03004
19.0,31.0,34.0,-40.058712,-4.1780124,4.27968,image03006
24.0,31.0,33.0,-25.94728,-3.362534,0.64269453,image03008
31.0,30.0,35.0,-4.0835752,-6.9523964,7.3237925,image03009
41.0,30.0,35.0,24.568272,-8.122242,7.5572457,image03010
32.0,31.0,36.0,-1.3535357,-5.486864,10.594278,image03011
36.0,28.0,18.0,9.734464,-12.595994,-42.78417,image03012
34.0,30.0,30.0,5.021872,-6.210813,-8.027429,image03013
39.0,26.0,22.0,19.579546,-19.021936,-30.775524,image03014
38.0,28.0,25.0,17.064426,-12.639433,-23.747292,image03015
23.0,31.0,24.0,-29.406181,-5.188758,-25.498034,image03016
30.0,28.0,34.0,-8.177303,-13.100348,5.670372,image03018
39.0,27.0,20.0,19.903671,-17.811527,-36.886517,image03019
28.0,32.0,26.0,-12.561252,-2.887179,-19.661028,image03021
7.0,35.0,29.0,-76.474655,6.4256563,-9.298846,image03022
21.0,29.0,35.0,-33.671417,-10.551578,8.8975725,image03024
37.0,26.0,23.0,12.220188,-20.859844,-28.149195,image03026
11.0,24.0,41.0,-63.60458,-24.731619,25.203875,image03028
39.0,26.0,25.0,19.387358,-19.168842,-21.561357,image03037
16.0,24.0,42.0,-48.603184,-25.389708,27.72812,image03040
29.0,28.0,38.0,-11.490393,-13.556558,17.394249,image03043
26.0,30.0,26.0,-18.045563,-6.717339,-18.51708,image03044
32.0,25.0,33.0,-2.3590894,-21.146456,0.7959545,image03045
34.0,29.0,31.0,4.322285,-10.093999,-4.846446,image03047
34.0,35.0,37.0,5.1521773,8.001178,12.340546,image03048
43.0,29.0,24.0,30.688873,-11.571766,-25.52151,image03050
42.0,25.0,31.0,29.126331,-21.288359,-3.2312913,image03053
23.0,31.0,35.0,-29.473785,-3.4878109,6.3057976,image03054
58.0,45.0,42.0,75.50586,37.634872,29.779102,image03055
51.0,43.0,45.0,56.310806,32.22094,37.52293,image03057
31.0,29.0,34.0,-4.245955,-10.005756,3.6519527,image03059
42.0,32.0,27.0,28.144482,-0.5704483,-15.265181,image03061
34.0,32.0,32.0,5.2981005,-0.67443395,-1.4272738,image03071
13.0,53.0,4.0,-58.752502,61.873913,-85.58662,image03075
35.0,31.0,34.0,7.1079736,-5.7086344,3.9204926,image03077
30.0,34.0,32.0,-6.1312923,3.4222195,-0.25710815,image03079
33.0,24.0,32.0,1.410383,-25.008593,-2.4635296,image03081
41.0,38.0,48.0,24.640188,15.916706,47.38038,image03082
14.0,20.0,44.0,-55.737823,-38.465443,33.02002,image03086
56.0,51.0,48.0,69.662056,54.642365,46.450035,image03093
10.0,48.0,28.0,-66.47316,45.721592,-12.681275,image03101
35.0,37.0,23.0,8.836012,12.573023,-29.802813,image03102
33.0,33.0,28.0,1.145978,2.090962,-13.889952,image03103
45.0,30.0,26.0,37.013966,-8.2153425,-18.643362,image03109
31.0,32.0,21.0,-4.0752397,-1.0991983,-34.69298,image03111
21.0,26.0,52.0,-34.013287,-19.925194,57.403767,image03116
35.0,27.0,28.0,8.779964,-15.355464,-13.823492,image03117
-1.0,-1.0,-1.0,-351.22693,-713.7451,-972.2728,image03123
31.0,30.0,31.0,-4.0476646,-7.87274,-3.0418653,image03124
52.0,26.0,27.0,57.111366,-18.188345,-16.54401,image03128
37.0,30.0,27.0,12.031288,-7.407665,-15.271796,image03129
10.0,42.0,19.0,-67.435326,29.40333,-41.750065,image03143
9.0,53.0,22.0,-70.09001,62.49217,-32.161526,image03148
19.0,29.0,44.0,-39.78952,-10.521298,35.140076,image03149
48.0,26.0,29.0,46.299572,-19.876839,-9.513806,image03150
57.0,22.0,22.0,73.26044,-30.873735,-31.207691,image03153
9.0,25.0,36.0,-70.38377,-21.12578,10.170607,image03161
59.0,66.0,66.0,80.09842,103.93827,120.34299,image03162
54.0,29.0,28.0,65.04046,-9.3147545,-14.277648,image03163
11.0,31.0,36.0,-63.915447,-4.3026795,11.5920515,image03172
60.0,-1.0,-1.0,83.06197,-151.04128,-148.9689,image03173
5.0,64.0,-1.0,-82.65672,95.67002,-102.00115,image03174
44.0,30.0,32.0,34.98642,-8.6879,-2.5809057,image03178
16.0,31.0,37.0,-48.93178,-3.9274259,12.50957,image03179
26.0,35.0,29.0,-18.425228,8.726721,-10.153827,image03186
44.0,32.0,32.0,33.513554,-1.7969233,-2.847723,image03188
5.0,11.0,54.0,-82.717064,-63.492832,64.69671,image03189
33.0,28.0,34.0,0.5998916,-12.85995,3.791266,image03190
11.0,27.0,34.0,-63.35913,-16.334303,5.397607,image03194
46.0,30.0,29.0,41.555737,-8.04467,-10.00809,image03195
14.0,42.0,25.0,-55.83892,29.276428,-21.168154,image03196
45.0,21.0,24.0,37.467648,-35.622635,-24.667559,image03199
52.0,33.0,40.0,58.381596,1.1393244,21.234396,image03208
48.0,35.0,37.0,47.963505,6.1877604,14.267353,image03209
51.0,23.0,24.0,54.743073,-28.213327,-26.868877,image03210
33.0,28.0,33.0,0.6915654,-12.163202,0.13538712,image03212
7.0,33.0,39.0,-76.22358,0.17603974,20.775415,image03214
21.0,28.0,39.0,-34.977905,-14.606651,19.676455,image03216
33.0,29.0,32.0,2.286279,-11.031929,-1.5583916,image03217
26.0,29.0,34.0,-20.685398,-9.6174135,3.3570266,image03222
23.0,30.0,36.0,-28.518518,-7.135322,11.422748,image03227
24.0,33.0,30.0,-25.629723,2.0808947,-6.6415634,image03233
28.0,33.0,32.0,-14.196693,1.5616555,-0.58805215,image03235
36.0,28.0,30.0,11.787567,-13.828854,-8.6076565,image03236
48.0,25.0,33.0,47.252384,-21.523932,0.100377575,image03237
32.0,23.0,33.0,-2.3437834,-27.163183,1.1345142,image03238
58.0,39.0,41.0,75.16522,18.36767,24.948063,image03244
28.0,30.0,34.0,-13.392587,-6.686405,5.489456,image03247
14.0,25.0,34.0,-56.46074,-21.718952,4.982131,image03249
34.0,34.0,30.0,3.5788116,5.349906,-7.209053,image03250
5.0,22.0,53.0,-82.82469,-31.047533,61.351288,image03252
22.0,44.0,19.0,-32.51049,33.861996,-41.058693,image03255
56.0,16.0,22.0,69.062935,-48.79555,-31.882296,image03258
46.0,24.0,27.0,39.20069,-25.563576,-15.519485,image03263
38.0,25.0,30.0,16.82077,-21.376179,-7.162612,image03264
27.0,26.0,31.0,-16.08205,-19.021708,-3.2845762,image03265
33.0,33.0,29.0,0.028160129,2.355229,-9.333798,image03266
42.0,27.0,30.0,28.212173,-15.287896,-8.02429,image03270
31.0,31.0,30.0,-3.178733,-4.815419,-6.3708444,image03271
8.0,66.0,-1.0,-73.61955,103.683525,-111.63407,image03273
13.0,31.0,30.0,-58.970078,-5.0598793,-6.844829,image03278
32.0,29.0,29.0,-0.7979609,-9.526372,-9.454931,image03281
7.0,43.0,22.0,-77.875015,30.661669,-31.4654,image03282
7.0,2.0,59.0,-75.0396,-91.060524,79.19103,image03283
54.0,10.0,13.0,65.6919,-68.29063,-58.445637,image03284
51.0,-1.0,4.0,56.28217,-101.33258,-86.80142,image03286
48.0,41.0,41.0,46.359337,25.415567,26.669044,image03302
9.0,44.0,24.0,-69.08609,35.401096,-24.842043,image03315
22.0,36.0,31.0,-32.61206,10.413844,-4.0121026,image03322
29.0,38.0,32.0,-10.93651,17.30918,-0.8682727,image03324
30.0,40.0,31.0,-7.5577493,23.147562,-4.8303776,image03345
29.0,30.0,33.0,-11.746719,-6.705177,0.39184457,image03346
24.0,31.0,33.0,-24.395128,-3.8933291,1.3233687,image03349
28.0,39.0,31.0,-14.818736,19.69739,-4.2908597,image03350
14.0,29.0,33.0,-55.405537,-9.920085,2.1487193,image03354
50.0,35.0,35.0,52.775887,6.1241784,7.3734403,image03356
38.0,27.0,28.0,15.807626,-17.332485,-14.551488,image03360
36.0,37.0,28.0,11.058009,14.224685,-14.56371,image03361
38.0,32.0,34.0,17.522879,-2.5040367,4.322362,image03362
39.0,35.0,34.0,18.883345,7.058,4.678629,image03364
33.0,33.0,28.0,1.2089051,2.4918907,-13.793922,image03372
6.0,38.0,28.0,-80.98063,17.461336,-12.161018,image03373
31.0,30.0,32.0,-5.1953015,-6.0536823,-2.327413,image03375
29.0,28.0,32.0,-11.175863,-14.982168,-2.8820097,image03376
32.0,33.0,31.0,-2.4911008,2.5249894,-5.1003103,image03386
41.0,30.0,31.0,24.743357,-6.7677803,-4.7432647,image03389
37.0,34.0,33.0,12.343953,5.660806,0.67350465,image03390
37.0,30.0,27.0,14.033316,-7.1889515,-17.304996,image03391
34.0,29.0,32.0,3.3102539,-10.466024,-2.4651792,image03392
32.0,29.0,29.0,-2.09767,-11.205977,-9.210669,image03400
31.0,32.0,32.0,-4.8255415,-0.43853486,-2.821294,image03402
40.0,33.0,34.0,22.710194,1.456521,3.3921218,image03404
26.0,30.0,32.0,-19.03035,-8.919187,-0.69918174,image03407
32.0,29.0,31.0,-1.5735005,-9.496214,-3.3115392,image03414
17.0,21.0,38.0,-47.91014,-34.47448,15.154203,image03421
30.0,33.0,30.0,-6.731273,2.4034796,-6.8463826,image03427
48.0,56.0,51.0,46.35745,69.977165,56.82765,image03431
53.0,25.0,26.0,61.3594,-21.176468,-20.428553,image03434
30.0,30.0,34.0,-8.082762,-6.501358,4.9881706,image03440
30.0,32.0,36.0,-6.2145514,-0.92765343,11.96708,image03442
33.0,33.0,31.0,0.9855944,0.66626674,-3.6466072,image03443
36.0,35.0,29.0,10.713442,6.6138716,-11.202329,image03444
33.0,32.0,31.0,1.3320056,-0.8954699,-4.0747943,image03451
18.0,35.0,32.0,-43.201767,7.9083114,-2.0028827,image03452
14.0,33.0,34.0,-55.069027,1.1496451,5.303537,image03453
44.0,29.0,33.0,35.352245,-10.513255,2.367401,image03454
15.0,30.0,34.0,-52.7493,-6.650142,4.142816,image03455
11.0,47.0,25.0,-64.559074,44.055023,-22.069752,image03456
23.0,32.0,31.0,-27.003548,-2.0522726,-4.0807486,image03457
29.0,34.0,33.0,-9.039424,4.426332,0.82574797,image03459
20.0,37.0,33.0,-37.97997,14.712632,1.2106475,image03461
11.0,39.0,32.0,-63.06466,18.32532,-0.58146924,image03462
25.0,34.0,35.0,-22.523012,3.5593967,7.189756,image03465
21.0,38.0,27.0,-33.768272,15.04985,-16.163359,image03472
19.0,41.0,28.0,-39.850563,24.044315,-14.689672,image03475
27.0,34.0,30.0,-16.567146,3.2237253,-7.0472717,image03479
31.0,26.0,34.0,-4.509739,-19.613533,3.9072857,image03480
47.0,45.0,42.0,44.02648,37.00439,29.359646,image03482
16.0,39.0,25.0,-49.15895,18.297852,-22.5303,image03488
20.0,35.0,35.0,-37.223995,7.6076603,6.751179,image03498
29.0,31.0,32.0,-10.646493,-5.196762,-1.0924441,image03499
18.0,29.0,28.0,-42.610115,-11.023577,-14.31211,image03505
31.0,30.0,30.0,-5.546138,-7.5149436,-8.338388,image03506
24.0,32.0,43.0,-24.286388,-1.3080693,30.254108,image03515
15.0,39.0,37.0,-53.91706,20.843126,13.541005,image03516
21.0,22.0,54.0,-34.486122,-31.507626,63.60536,image03520
56.0,33.0,29.0,70.4288,1.8814228,-10.944017,image03524
26.0,34.0,31.0,-18.137405,5.534151,-3.7823303,image03532
26.0,36.0,30.0,-20.633818,11.418444,-6.779474,image03537
39.0,29.0,33.0,19.556866,-11.091233,0.45180613,image03538
40.0,31.0,29.0,23.374546,-5.441945,-9.674917,image03539
27.0,26.0,38.0,-16.751863,-18.225916,16.963661,image03541
23.0,30.0,31.0,-29.710627,-7.8959703,-4.384394,image03542
26.0,28.0,36.0,-20.204144,-14.007159,9.519467,image03543
29.0,31.0,34.0,-10.642193,-4.7433515,3.7757695,image03545
35.0,29.0,41.0,8.403064,-11.918151,24.806194,image03548
35.0,29.0,40.0,6.79996,-11.39857,23.84747,image03549
21.0,27.0,37.0,-35.603268,-16.919657,12.406842,image03550
39.0,30.0,29.0,19.179241,-6.1635127,-9.533314,image03551
33.0,26.0,34.0,0.8184596,-18.9692,3.891876,image03552
48.0,35.0,41.0,47.391605,6.56271,25.804596,image03555
50.0,23.0,27.0,51.340324,-28.456074,-17.90032,image03557
27.0,29.0,30.0,-16.155695,-10.354784,-6.891265,image03558
47.0,31.0,37.0,43.26518,-3.231454,13.241756,image03559
41.0,31.0,35.0,24.599485,-5.5969076,7.428794,image03560
20.0,26.0,31.0,-37.770107,-18.502651,-4.2304206,image03561
23.0,31.0,25.0,-28.528963,-4.875856,-21.615587,image03562
24.0,29.0,39.0,-24.13663,-11.779527,19.52191,image03563
23.0,33.0,22.0,-28.892752,0.9844636,-32.96736,image03566
20.0,27.0,35.0,-38.936523,-15.4575615,7.968588,image03567
31.0,29.0,34.0,-3.4718266,-10.377793,3.4360213,image03568
28.0,28.0,35.0,-13.349276,-12.588117,8.157775,image03570
41.0,30.0,36.0,24.783642,-6.8193264,11.191336,image03571
34.0,28.0,22.0,3.547454,-14.932568,-30.056456,image03572
38.0,27.0,31.0,16.452612,-17.48064,-3.6910927,image03573
28.0,28.0,35.0,-14.578967,-12.280226,8.497382,image03574
39.0,30.0,42.0,20.533438,-8.871354,29.983177,image03575
37.0,26.0,32.0,12.161977,-18.414629,-2.4313753,image03578
36.0,25.0,44.0,10.660302,-22.261866,34.84052,image03580
52.0,29.0,27.0,57.698406,-10.753748,-17.238462,image03582
22.0,25.0,33.0,-30.84888,-23.634838,1.1786106,image03585
36.0,24.0,35.0,9.517751,-24.605408,8.360696,image03586
33.0,23.0,44.0,2.3703198,-28.583132,33.041283,image03588
28.0,20.0,44.0,-13.378942,-38.375538,35.60374,image03589
25.0,20.0,33.0,-22.504593,-37.837692,2.4876754,image03590
39.0,25.0,34.0,20.857372,-21.336868,3.7333772,image03592
10.0,49.0,24.0,-68.21442,49.737793,-24.740866,image03597
45.0,26.0,29.0,38.68004,-20.89874,-11.081339,image03599
39.0,30.0,35.0,18.204956,-6.4830594,7.563552,image03609
38.0,33.0,31.0,17.553076,0.349947,-3.4326632,image03614
49.0,27.0,28.0,49.317806,-15.954538,-13.370078,image03615
48.0,31.0,29.0,46.354534,-4.4237084,-9.187742,image03617
26.0,30.0,32.0,-20.545473,-7.719948,-1.3742982,image03624
34.0,29.0,33.0,3.4092267,-9.274633,0.25577462,image03625
32.0,32.0,33.0,-2.8808486,-1.181263,2.5265765,image03626
24.0,26.0,37.0,-25.44786,-20.144995,12.528824,image03629
30.0,37.0,34.0,-6.724515,12.497036,4.931709,image03631
37.0,28.0,32.0,13.033678,-13.722348,-1.9309282,image03633
45.0,29.0,18.0,38.172634,-11.258045,-42.152092,image03636
31.0,32.0,34.0,-5.60622,-0.44987816,4.194448,image03637
30.0,29.0,33.0,-8.230043,-11.1781025,0.18796237,image03638
36.0,31.0,31.0,11.136458,-4.2747536,-3.0049965,image03639
20.0,27.0,38.0,-36.49976,-15.041697,16.613644,image03640
36.0,30.0,30.0,9.342867,-7.6416345,-7.3458567,image03641
26.0,28.0,33.0,-18.291605,-13.45783,2.281208,image03644
24.0,35.0,31.0,-25.564842,7.2254896,-4.7820225,image03647
30.0,26.0,34.0,-7.4988756,-18.321545,3.9425244,image03651
26.0,41.0,35.0,-18.473217,26.406322,7.6378746,image03652
30.0,30.0,38.0,-6.188582,-6.5506964,15.4344845,image03653
33.0,25.0,36.0,1.102725,-22.943855,10.542129,image03654
27.0,28.0,33.0,-16.949902,-12.874486,2.1359115,image03655
39.0,26.0,26.0,18.80017,-18.561436,-20.316738,image03657
36.0,30.0,27.0,10.40628,-6.2196665,-15.905786,image03661
32.0,31.0,28.0,-2.0227308,-3.22059,-12.605973,image03662
32.0,33.0,24.0,-2.7680142,2.5891464,-26.417772,image03663
10.0,19.0,48.0,-68.6109,-41.30082,46.450596,image03664
39.0,28.0,22.0,20.686008,-14.157154,-31.92657,image03665
